ari,macro_f1,weighted_f1,runtime,n_spots,n_clusters_pred,n_clusters_true,sample_id,dataset,method,seed,l,res,peak_ram_gb,error,assignment,n_gt_clusters
0.1734043852968743,0.3186646059678173,0.4016366426548926,16.132835149765015,4381.0,7.0,7.0,151508,DLPFC,Novae_zero_shot,,,,,,level_7,7.0
0.1444487252944341,0.3269684396709785,0.3867523790592789,16.357219219207764,4788.0,11.0,7.0,151509,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,7.0
0.162411811400264,0.3232267552056403,0.4233095982168486,16.3443443775177,4788.0,7.0,7.0,151509,DLPFC,Novae_zero_shot,,,,,,level_7,7.0
0.1628398434503618,0.3208352214514816,0.4181700420829175,15.590651512145996,4595.0,10.0,7.0,151510,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,7.0
0.2002800408386505,0.305937155840937,0.4491428243243917,15.57759952545166,4595.0,7.0,7.0,151510,DLPFC,Novae_zero_shot,,,,,,level_7,7.0
0.1653896440850169,0.3084556017383963,0.4712816832700665,14.62661910057068,3636.0,8.0,5.0,151669,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,5.0
0.1416117301096923,0.3091785234680688,0.472246901008753,14.618262767791748,3636.0,5.0,5.0,151669,DLPFC,Novae_zero_shot,,,,,,level_5,5.0
0.1097381821135037,0.2793415116427625,0.3995940559180161,14.256484031677246,3484.0,9.0,5.0,151670,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,5.0
0.1181756099503923,0.2857533253460405,0.533002611762095,14.247847080230711,3484.0,5.0,5.0,151670,DLPFC,Novae_zero_shot,,,,,,level_5,5.0
0.1985657667572711,0.3980436144700885,0.5157168044079701,15.720573902130129,4093.0,10.0,5.0,151671,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,5.0
0.2780375281849724,0.4189333611830207,0.5397805653467554,15.710352897644045,4093.0,5.0,5.0,151671,DLPFC,Novae_zero_shot,,,,,,level_5,5.0
0.1815126023476577,0.3420516932885296,0.4601690170238291,15.905070066452026,3888.0,10.0,5.0,151672,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,5.0
0.2705568924835563,0.3669620602442084,0.488750873357791,15.889772653579712,3888.0,5.0,5.0,151672,DLPFC,Novae_zero_shot,,,,,,level_5,5.0
0.2086919478131733,0.3479469920490311,0.4249586691629548,13.991249322891235,3608.0,11.0,7.0,151673,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,7.0
0.1380138561100102,0.2856143530673498,0.3496261213163389,13.977653741836548,3608.0,7.0,7.0,151673,DLPFC,Novae_zero_shot,,,,,,level_7,7.0
0.2023725441481906,0.3253686855377908,0.4227858067448381,14.477468729019163,3635.0,9.0,7.0,151674,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,7.0
0.1572316191406137,0.28981076175815,0.3702412504713571,14.468665599822998,3635.0,7.0,7.0,151674,DLPFC,Novae_zero_shot,,,,,,level_7,7.0
0.1905773232808776,0.3102011484003969,0.4022946742481311,14.3649640083313,3566.0,9.0,7.0,151675,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,7.0
0.1614765896982727,0.2975342203275281,0.3288617294426366,14.35434603691101,3566.0,7.0,7.0,151675,DLPFC,Novae_zero_shot,,,,,,level_7,7.0
0.1837158034227475,0.3238269798167497,0.4032243723986449,13.722812175750732,3431.0,10.0,7.0,151676,DLPFC,Novae_zero_shot,,,,,,resolution_1.0,7.0
0.1548470836560979,0.3491225785934794,0.3877714173426589,13.702437162399292,3431.0,7.0,7.0,151676,DLPFC,Novae_zero_shot,,,,,,level_7,7.0
